Date,SEM_Google_Spend,SEM_Google_Clicks,SEM_Google_Impressions,Preload_IronSource_Aura_Spend,Preload_IronSource_Aura_launches,Preload_IronSource_Aura_impressions,Preload_IronSource_Aura_app_downloads,Programmatic_Bidease_Spend,Programmatic_Bidease_Clicks,Programmatic_Bidease_Impressions,Preload_Digital_Turbine_Spend,Preload_Digital_Turbine_launches,Preload_Digital_Turbine_impressions,Preload_Digital_Turbine_app_downloads,Programmatic_Tapjoy_Spend,Programmatic_Tapjoy_Clicks,Programmatic_Tapjoy_Impressions,SEM_Apple_Search_Ads_Spend,SEM_Apple_Search_Ads_Clicks,SEM_Apple_Search_Ads_Impressions,Programmatic_LiftOff_Spend,Programmatic_LiftOff_Clicks,Programmatic_LiftOff_Impressions,Programmatic_IronSource_Sonic_Spend,Programmatic_IronSource_Sonic_Clicks,Programmatic_IronSource_Sonic_Impressions,PaidSocial_Twitter_Spend,PaidSocial_Twitter_Clicks,PaidSocial_Twitter_Impressions,Programmatic_TikTok_Spend,Programmatic_TikTok_Clicks,Programmatic_TikTok_Impressions,PaidSocial_Vibe_Spend,PaidSocial_Vibe_Clicks,PaidSocial_Vibe_Impressions,Programmatic_Persona.ly_Spend,Programmatic_Persona.ly_Clicks,Programmatic_Persona.ly_Impressions,SocialEng_Facebook_Impressions,SocialEng_Facebook_Total_Engagements,SocialEng_Facebook_Estimated_Clicks,SocialEng_LinkedIn_Impressions,SocialEng_LinkedIn_Total_Engagements,SocialEng_LinkedIn_Estimated_Clicks,SocialEng_YouTube_Impressions,SocialEng_YouTube_Total_Engagements,SocialEng_YouTube_Estimated_Clicks,SocialEng_Instagram_Impressions,SocialEng_Instagram_Total_Engagements,SocialEng_Instagram_Estimated_Clicks,SocialEng_Twitter_Impressions,SocialEng_Twitter_Total_Engagements,SocialEng_Twitter_Estimated_Clicks,SocialEng_TikTok_Impressions,SocialEng_TikTok_Total_Engagements,OrganicSearch_Google_Clicks,OrganicSearch_Google_Impressions,OrganicSearch_Google_Position,Overall_Product_Visits,US Weather Impact Rating,EventsCamp/Vend_Campaign_Flag,EventsCamp/Vend_Campaign/Vendor(s),Critical_Event_Flag,Overall_Visits_Critical_Event_Flag,Installs_Critical_Event_Flag,Visits_Critical_Event_Flag,Event_Name,MobileWeb_TWC Mobile Web_Visits,Apps_TWC Universal Android 4G+_Visits,Apps_TWC Universal iOS 4G+_Visits,Web_TWC Web_Visits,Overall_Web_Visits,Twitter_TikTok_Combined_Spend,Twitter_TikTok_Combined_Clicks,Twitter_TikTok_Combined_Impressions,Influencer_Spend,Influencer_Daily_Impressions,Total_App_Installs,Usage,Preference,Seen as experts,Net Favorability,Net Trust,Realibality,Accuracy,NPS,Positive impact on community,Positive impact on well being,Brand_Spend,Brand_Impressions
04-08-2022,4485.0152,10658,164831,935.25,1761,41548,3723,343.85,1225,240115,0,0,0,0,21.2,223,0,2947.7,5003,49258,323.085176,15121,53318,783.66328,21654,66616,601.976001,958,166610,0,0,0,0,0,0,162.42,2139,106895,1738697,20980,16283,113507,1698,947,0,19,0,338891,11631,0,272259,1408,487,77542,8349,1766973,16483848,3.83,56012216,1.5,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Facebook ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_Pandora ; TWCBrandAccuracy_Peacock ; TWCBrandAccuracy_SambaTV ; TWCBrandAccuracy_TikTok,0,0,0,0,0,12500957,9729391,29360836,4421032,16921989,601.976001,958,166610,0,0,57348,0.61,0.28,0.77,0.72,0.66,0.79,0.79,0,0.57,0.58,15315.21155,697209
05-08-2022,4048.86641,9805,158037,943.11,1706,41627,3792,333.5,1308,280497,0,0,0,0,19.6,177,0,2722.46,4786,49806,323.080489,15456,55109,1002.73176,25872,82806,482.196933,689,126401,0,0,0,0,0,0,158.67,2285,114937,2400900,32915,75405,60476,1161,444,0,0,0,372799,18536,0,399237,2158,157,19076,1173,1793117,16321864,3.8,56277555,1.5,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Facebook ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_Pandora ; TWCBrandAccuracy_Peacock ; TWCBrandAccuracy_SambaTV ; TWCBrandAccuracy_TikTok,0,0,0,0,0,12281501,9819569,29852507,4323978,16605479,482.196933,689,126401,0,0,57603,0.61,0.28,0.77,0.72,0.66,0.79,0.79,0,0.57,0.58,15765.2712,816075
06-08-2022,4256.64506,10174,169693,939.7,1701,38222,3787,312.8,1333,285937,0,0,0,0,22.4,215,0,2546.54,4410,44917,323.293942,16254,55647,888.06316,25035,76850,431.57037,555,107517,0,0,0,0,0,0,154.62,2109,105934,359463,1086,1523,0,0,0,0,0,0,98022,1562,0,48351,201,0,0,0,1484211,14950868,3.86,53362927,1.5,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Facebook ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_Pandora ; TWCBrandAccuracy_Peacock ; TWCBrandAccuracy_SambaTV ; TWCBrandAccuracy_TikTok,0,0,0,0,0,11767788,9436670,28897487,3260982,15028770,431.57037,555,107517,0,0,55137,0.61,0.28,0.77,0.72,0.66,0.79,0.79,0,0.57,0.58,12501.52254,629300
07-08-2022,4529.76742,11182,183027,941.26,1752,38525,3820,372.6,1442,319824,0,0,0,0,21.8,251,0,2599.49,4472,47030,323.015881,17913,60732,1037.00406,27366,86292,569.084134,824,146679,0,0,0,0,0,0,135.76,1765,99025,982445,5054,16718,8817,107,61,0,0,0,492895,15828,0,26615,80,47,24132,1232,1490610,15090053,3.99,55754435,1.5,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Facebook ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_Pandora ; TWCBrandAccuracy_Peacock ; TWCBrandAccuracy_SambaTV ; TWCBrandAccuracy_TikTok,0,0,0,0,0,12154393,9705748,30433332,3460962,15615355,569.084134,824,146679,0,0,57772,0.61,0.28,0.77,0.72,0.66,0.79,0.79,0,0.57,0.58,15068.19694,682875
08-08-2022,4134.94462,10098,169405,932.65,1735,41216,3783,305.9,1309,278605,0,0,0,0,21.8,198,0,1804.45,2946,38819,322.972065,11900,91645,1006.71575,27370,87836,612.332052,968,190800,0,0,0,0,0,0,127.69,1517,89407,1401117,8162,15054,116813,2004,401,0,0,0,285270,9803,1,272840,1174,270,94474,1230,1602024,15654125,4,56166114,1.5,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Facebook ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_Pandora ; TWCBrandAccuracy_Peacock ; TWCBrandAccuracy_SambaTV ; TWCBrandAccuracy_TikTok,0,0,0,0,0,11962892,9976261,29649730,4577231,16540123,612.332052,968,190800,0,0,54689,0.61,0.28,0.77,0.72,0.66,0.79,0.79,0,0.57,0.58,14189.6745,677136
09-08-2022,3741.7189,9212,148760,936.21,1742,43255,3917,382.95,1098,234366,560.25,0,0,2403,15.8,179,0,1293.13,2170,35336,323.544075,16642,62580,1017.55991,24677,94621,516.754321,807,155657,0,0,0,0,0,0,136.4,1681,88205,1750437,11451,11667,101095,1683,682,0,0,0,547563,32955,0,201652,2510,939,43047,3070,1591717,15585701,4.01,54413281,1.5,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Facebook ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_Pandora ; TWCBrandAccuracy_Peacock ; TWCBrandAccuracy_SambaTV ; TWCBrandAccuracy_TikTok,0,0,0,0,0,11254479,9375702,29336221,4446879,15701358,516.754321,807,155657,0,0,55603,0.61,0.28,0.77,0.72,0.66,0.79,0.79,0,0.57,0.58,12707.26203,641611
10-08-2022,3665.50085,9017,145540,937.66,1659,43760,3892,466.9,1028,224646,546.75,0,0,2362,17.6,194,0,1372.68,2302,38774,323.709428,16724,55319,904.84077,23547,85981,422.533421,647,118225,0,0,0,0,0,0,142.33,1793,88986,1145772,9236,9478,41273,1097,283,0,0,0,409761,23896,0,241304,1079,167,330906,18361,1491075,14835770,3.89,49994589,1.5,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Facebook ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_Pandora ; TWCBrandAccuracy_Peacock ; TWCBrandAccuracy_SambaTV ; TWCBrandAccuracy_TikTok,0,0,0,0,0,10222646,8792548,26865597,4113798,14336444,422.533421,647,118225,0,0,51797,0.61,0.28,0.77,0.72,0.66,0.79,0.79,0,0.57,0.58,15623.42916,674791
11-08-2022,3000.51297,7547,129787,935.78,1763,42246,3980,254.15,1089,305667,734.35,0,0,3113,17.6,189,0,1212.42,2030,34940,323.199952,15481,53673,891.59635,22588,80361,667.254513,887,159574,0,0,0,0,0,0,170.43,1679,127602,984435,6553,7042,93757,2291,712,0,81,0,113988,8759,0,232657,1503,511,42617,1712,1308226,13811446,3.92,43990868,1.5,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Facebook ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_Pandora ; TWCBrandAccuracy_Peacock ; TWCBrandAccuracy_SambaTV ; TWCBrandAccuracy_TikTok,0,0,0,0,0,9002615,7867434,23434820,3685999,12688614,667.254513,887,159574,0,0,48791,0.61,0.28,0.77,0.72,0.66,0.79,0.79,0,0.57,0.58,12877.8399,612987
12-08-2022,2766.66529,6836,119985,939.77,1645,39129,4046,88.55,1665,464720,718.3,0,0,3046,17,189,0,1016.3,1795,31639,323.127955,14971,53074,930.03422,24178,86881,646.958974,907,163717,0,0,0,0,0,0,186.56,1697,139007,1391315,12342,16283,42938,472,367,0,0,0,442422,21315,0,269229,1441,679,13550,480,1217350,13586793,3.9,40625563,1.25,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Facebook ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_Pandora ; TWCBrandAccuracy_Peacock ; TWCBrandAccuracy_SambaTV ; TWCBrandAccuracy_TikTok,0,0,0,0,0,8826451,7099740,21436642,3262730,12089181,646.958974,907,163717,0,0,43823,0.61,0.28,0.77,0.72,0.66,0.79,0.79,0,0.57,0.58,12221.87688,583323
13-08-2022,2744.42694,6840,116638,947.26,1553,38148,4274,12.65,1597,241824,714.9,0,0,3029,17.4,203,0,1020.81,1842,35608,322.896959,14880,54059,853.60532,23564,77884,461.580769,780,143749,0,0,0,0,0,0,174.31,1901,135696,576558,3174,8414,0,0,0,0,0,0,601729,11286,0,74924,299,0,0,0,1091633,12726221,3.86,40090620,1.5,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Facebook ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_Pandora ; TWCBrandAccuracy_Peacock ; TWCBrandAccuracy_SambaTV ; TWCBrandAccuracy_TikTok,0,0,0,0,0,8438116,7189307,21871238,2591959,11030075,461.580769,780,143749,0,0,45900,0.61,0.28,0.77,0.72,0.66,0.79,0.79,0,0.57,0.58,13196.60417,528845
14-08-2022,3125.96603,7815,117373,937.21,1643,41814,4145,31.05,1322,211695,711.1,0,0,3005,16.4,215,0,1032.26,1913,41110,323.184316,16211,59907,860.74037,20822,71584,425.812093,590,110274,0,0,0,0,0,0,168.85,1798,147080,301317,920,1575,8947,177,139,0,0,0,135778,2372,0,46999,124,0,0,0,1174894,12973602,3.95,40937580,1.75,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Facebook ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_Pandora ; TWCBrandAccuracy_Peacock ; TWCBrandAccuracy_SambaTV ; TWCBrandAccuracy_TikTok,0,0,0,0,0,8392313,7449226,22281565,2814476,11206789,425.812093,590,110274,0,0,49657,0.61,0.28,0.77,0.72,0.66,0.79,0.79,0,0.57,0.58,11308.40083,499992
15-08-2022,2986.87357,7656,121091,933.66,1711,47114,4142,211.6,1732,314741,712.1,0,0,3013,16.2,159,0,1086.5,2007,42289,309.953605,15417,57956,921.71408,22124,79250,404.896526,605,114412,0,0,0,0,0,0,210.82,2040,174249,1570111,12611,21185,79905,771,178,0,0,0,204147,39141,0,271512,1766,244,94660,9258,1303880,13576894,3.98,42395880,1.5,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Facebook ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_Pandora ; TWCBrandAccuracy_Peacock ; TWCBrandAccuracy_SambaTV ; TWCBrandAccuracy_TikTok,0,0,0,0,0,8504686,7508547,22688636,3694011,12198697,404.896526,605,114412,0,0,49605,0.61,0.28,0.77,0.72,0.66,0.79,0.79,0,0.57,0.58,10796.02361,550272
16-08-2022,2842.92353,7267,123332,1088.51,1666,57423,4716,220.8,2003,433370,582.3,0,0,2603,18.2,189,0,1102.17,1845,38314,304.086085,14344,53657,694.36845,19513,66482,307.454003,343,68888,0,0,0,0,0,0,220.26,2163,176074,1111045,5444,12150,42856,895,408,0,0,0,368514,9963,0,189701,890,205,34578,1723,1284057,13312490,3.91,41946212,1.5,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Facebook ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_Pandora ; TWCBrandAccuracy_Peacock ; TWCBrandAccuracy_SambaTV ; TWCBrandAccuracy_TikTok,0,0,0,0,0,8846660,7255153,22117814,3726585,12573245,307.454003,343,68888,0,0,48311,0.61,0.28,0.77,0.72,0.66,0.79,0.79,0,0.57,0.58,15801.13276,686557
17-08-2022,3495.20751,8976,139564,940.92,1881,51489,4057,240.35,1958,428451,566.65,0,0,2525,13.8,144,0,1141.25,1954,37448,323.175057,13528,55559,423.5,18295,40110,485.890241,666,122710,0,0,0,0,0,0,210.46,2143,166972,1319488,11183,19956,207127,5451,444133,0,1,4,559736,44632,0,237543,1208,984,2309078,135088,1543035,15313899,3.77,48341128,1.5,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Facebook ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_Pandora ; TWCBrandAccuracy_Peacock ; TWCBrandAccuracy_SambaTV ; TWCBrandAccuracy_TikTok,0,0,0,0,0,10321050,8249143,25678361,4092574,14413624,485.890241,666,122710,0,0,53458,0.61,0.28,0.77,0.72,0.66,0.79,0.79,0,0.57,0.58,13288.34658,641181
18-08-2022,3545.00342,8799,144691,933.79,1880,51957,4014,193.2,1644,338722,584.2,0,0,2605,15.8,135,0,1273.23,2103,36174,322.89781,13210,51325,234.4852,4646,13271,339.626704,434,85574,0,0,0,0,0,0,181,1705,146397,1596155,12562,40793,113913,2440,1186,0,22,17,469878,22625,0,279416,1516,263,57680,3154,1561479,15340833,3.82,48467030,1.5,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Facebook ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_Pandora ; TWCBrandAccuracy_Peacock ; TWCBrandAccuracy_SambaTV ; TWCBrandAccuracy_TikTok,0,0,0,0,0,10465461,8317669,25592561,4091339,14556800,339.626704,434,85574,0,0,58199,0.61,0.28,0.77,0.72,0.66,0.79,0.79,0,0.57,0.58,12286.48321,606230
19-08-2022,3794.63913,9281,151165,946.78,1816,49574,4068,224.25,1397,328507,576.45,0,0,2582,13.6,143,0,1272.4,2121,42099,322.819662,13341,49445,435.87123,8725,24999,480.702732,519,105722,0,0,0,0,0,0,177.78,1700,137462,1632005,11661,22072,50241,860,431,0,0,2,666533,20799,0,260198,1491,41,495894,29400,1655400,15656109,3.7,52379860,1.5,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Facebook ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_Pandora ; TWCBrandAccuracy_Peacock ; TWCBrandAccuracy_SambaTV ; TWCBrandAccuracy_TikTok,0,0,0,0,0,10923550,8923688,28471130,4061492,14985042,480.702732,519,105722,0,0,58159,0.61,0.28,0.77,0.72,0.66,0.79,0.79,0,0.57,0.58,14270.63087,628131
20-08-2022,4797.99691,11844,177587,943.08,1929,46946,4095,218.5,1507,364681,566.6,0,0,2545,15.2,185,0,1497.84,2375,40012,323.145496,12498,48766,505.42001,12483,31355,544.639722,541,91064,0,0,0,0,0,0,189.24,1782,144572,567815,2938,4876,0,0,0,0,0,0,299453,7807,0,65230,314,0,0,0,1667234,15909469,3.67,59351424,1.5,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Facebook ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_Pandora ; TWCBrandAccuracy_Peacock ; TWCBrandAccuracy_SambaTV ; TWCBrandAccuracy_TikTok,0,0,0,0,0,12437815,10466182,33060789,3386638,15824453,544.639722,541,91064,0,0,67376,0.61,0.28,0.77,0.72,0.66,0.79,0.79,0,0.57,0.58,14929.12463,638157
21-08-2022,4794.90246,11991,183502,937.21,2028,45284,4075,247.25,1821,430053,546.2,0,0,2443,18.6,207,0,1502.29,2466,38470,323.037816,13061,52663,508.40874,14373,37252,639.161306,694,120978,0,0,0,0,0,0,321.96,3030,281633,553012,2962,10191,0,0,0,0,0,0,0,0,0,1965,23,32,0,0,1687272,15991731,3.76,60447764,1.5,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Facebook ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_Pandora ; TWCBrandAccuracy_Peacock ; TWCBrandAccuracy_SambaTV ; TWCBrandAccuracy_TikTok,0,0,0,0,0,12216949,10486613,34124728,3619474,15836423,639.161306,694,120978,0,0,68143,0.61,0.28,0.77,0.72,0.66,0.79,0.79,0,0.57,0.58,11868.57092,600150
22-08-2022,4056.21566,10206,160773,934.21,1894,47099,4022,250.7,1611,387841,546.9,0,0,2463,16,161,0,1541.12,2555,39566,323.192297,13924,55446,509.81897,15962,42435,637.460037,847,143014,0,0,0,0,0,0,373.52,3647,316080,3856225,27130,59325,80207,1178,422,0,0,6,363038,61930,0,331263,1749,93,483763,23909,1820776,17141227,3.74,56974675,1.5,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Facebook ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_Pandora ; TWCBrandAccuracy_Peacock ; TWCBrandAccuracy_SambaTV ; TWCBrandAccuracy_Spotify ; TWCBrandAccuracy_TikTok,0,0,0,0,0,11024377,9734915,31446292,4769091,15793468,637.460037,847,143014,0,0,65204,0.61,0.28,0.77,0.72,0.66,0.79,0.79,0,0.57,0.58,19570.95707,1066397
23-08-2022,3037.81988,7479,131497,948.3,1675,43665,4094,195.5,1355,326308,711.8,0,0,3099,11.4,136,0,1317.37,2233,41556,323.130368,13105,49682,417.12732,14325,39398,638.400773,871,158741,0,0,0,0,0,0,500.88,4589,445321,1812879,17985,28550,132228,2833,747,0,0,2,442457,21745,0,211761,1156,274,53811,2674,1313783,13872148,3.98,42967105,1.5,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Facebook ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_Pandora ; TWCBrandAccuracy_Peacock ; TWCBrandAccuracy_SambaTV ; TWCBrandAccuracy_Spotify ; TWCBrandAccuracy_TikTok,0,0,0,0,0,8987977,7180729,22910906,3887493,12875470,638.400773,871,158741,0,0,51538,0.61,0.28,0.77,0.72,0.66,0.79,0.79,0,0.57,0.58,143583.8243,5035023
24-08-2022,2896.62114,7197,128520,936.15,1641,47509,3972,247.25,1743,431032,710.35,0,0,3129,14.2,146,0,1018.81,1886,38018,323.160874,11742,51691,289.11419,8772,23405,563.678404,679,129633,0,0,0,0,0,0,370.89,3465,276695,1067529,11385,7850,129670,3863,1017,0,41,0,422928,33651,0,282593,2583,150,140757,8957,1221118,13177705,3.83,39512757,1.5,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Facebook ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_Pandora ; TWCBrandAccuracy_Peacock ; TWCBrandAccuracy_SambaTV ; TWCBrandAccuracy_Spotify ; TWCBrandAccuracy_TikTok,0,0,0,0,0,8240588,7057485,20645922,3568762,11809350,563.678404,679,129633,0,0,47171,0.61,0.28,0.77,0.72,0.66,0.79,0.79,0,0.57,0.58,25363.03082,1391217
25-08-2022,2873.19295,7142,131831,939.87,1631,47675,4045,340.4,1607,370047,721.4,0,0,3218,11,117,0,1069.97,1834,32503,323.474817,10396,58980,293.41169,7742,19426,569.075105,730,124204,0,0,0,0,0,0,304.26,3101,213278,1597667,14684,34536,48154,790,235,0,7,0,457090,36036,0,238734,1176,559,149707,8321,1335727,13835642,3.91,43095775,1.5,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Facebook ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_Pandora ; TWCBrandAccuracy_Peacock ; TWCBrandAccuracy_SambaTV ; TWCBrandAccuracy_Spotify ; TWCBrandAccuracy_TikTok,0,0,0,0,0,8668131,7580783,23093202,3753659,12421790,569.075105,730,124204,0,0,49110,0.61,0.28,0.77,0.72,0.66,0.79,0.79,0,0.57,0.58,20847.82103,1173200
26-08-2022,3172.3838,7779,129705,948.82,1739,44909,4149,190.9,1286,266829,753.75,0,0,3405,13.2,136,0,1068.82,1850,36265,323.528301,9872,64586,305.58928,10826,23716,352.011687,454,93717,0,0,0,0,0,0,304.18,3159,205866,637103,4359,4106,51706,1169,493,0,47,0,332393,48399,0,308156,1470,537,92460,47342,1455147,14281159,3.9,46756838,1.5,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Facebook ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_Pandora ; TWCBrandAccuracy_Peacock ; TWCBrandAccuracy_SambaTV ; TWCBrandAccuracy_Spotify ; TWCBrandAccuracy_TikTok,0,0,0,0,0,9628416,8029426,25285871,3813125,13441541,352.011687,454,93717,0,0,52053,0.61,0.28,0.77,0.72,0.66,0.79,0.79,0,0.57,0.58,16371.35983,1060958
27-08-2022,3117.58083,7714,138586,949.38,1768,41769,4153,133.4,1240,269160,712.75,0,0,3193,13.2,152,0,905.69,1730,42722,322.653929,9515,93355,271.67692,8173,20657,434.452312,555,88802,0,0,0,0,0,0,455,4111,313987,387414,2326,2054,0,0,0,0,0,0,563109,6769,0,227738,961,0,0,0,1152832,12350163,4.09,40961491,1.5,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Facebook ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_Pandora ; TWCBrandAccuracy_Peacock ; TWCBrandAccuracy_SambaTV ; TWCBrandAccuracy_Spotify ; TWCBrandAccuracy_TikTok,0,0,0,0,0,8445109,7306212,22590792,2619378,11064487,434.452312,555,88802,0,0,47150,0.61,0.28,0.77,0.72,0.66,0.79,0.79,0,0.57,0.58,15622.16714,1004398
28-08-2022,3815.05675,9298,159945,939.85,1783,43163,4055,255.3,1425,292352,712.1,0,0,3048,21.8,200,0,1136.91,2072,43023,323.174647,12018,295072,372.56858,11202,30033,507.077779,560,108461,0,0,0,0,0,0,493.63,4352,367676,802193,4896,38706,22201,428,54,0,0,0,471018,4906,0,50145,203,41,0,0,1312109,13537645,4.1,47219314,1.5,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Facebook ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_Pandora ; TWCBrandAccuracy_Peacock ; TWCBrandAccuracy_SambaTV ; TWCBrandAccuracy_Spotify ; TWCBrandAccuracy_TikTok,0,0,0,0,0,9653021,8435737,26142145,2988411,12641432,507.077779,560,108461,0,0,53013,0.61,0.28,0.77,0.72,0.66,0.79,0.79,0,0.57,0.58,11768.28329,825431
29-08-2022,5083.65982,11709,194032,942.86,1949,45017,4201,349.6,1324,287341,710.85,0,0,3070,14,154,0,1433.53,2417,42350,314.467177,12066,325041,247.73687,8031,20698,483.510062,570,110366,0,0,0,0,0,0,476.45,4263,367479,1438049,9288,13017,225317,2505,191,0,0,0,672296,26870,0,313337,2104,534,25859,5471,1762873,16788951,3.94,61110509,1.5,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Facebook ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_Pandora ; TWCBrandAccuracy_Peacock ; TWCBrandAccuracy_SambaTV ; TWCBrandAccuracy_TikTok,0,0,0,0,0,12395109,10756358,33226537,4732505,17127614,483.510062,570,110366,0,0,65568,0.61,0.28,0.77,0.72,0.66,0.79,0.79,0,0.57,0.58,14665.78937,658424
30-08-2022,3971.5684,9297,168064,1012.84,1880,54345,4503,248.4,1311,276269,851.3,0,0,11472,12.6,108,0,999.24,1664,39383,305.882899,13110,189393,249.94692,8178,22270,465.165026,574,107530,0,0,0,0,0,0,460.14,4048,335397,2262207,29201,22739,81051,1482,1087,0,270,0,401458,37809,0,304255,2257,875,115290,4972,1639432,16122292,3.94,51127423,1.5,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Facebook ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_Pandora ; TWCBrandAccuracy_Peacock ; TWCBrandAccuracy_SambaTV ; TWCBrandAccuracy_TikTok,0,0,0,0,0,9938354,8893022,27700547,4595500,14533854,465.165026,574,107530,0,0,57212,0.61,0.28,0.77,0.72,0.66,0.79,0.79,0,0.57,0.58,12192.03862,594234
31-08-2022,3096.54179,7129,148606,959.3,1621,38020,4481,144.9,1231,259553,355,0,0,9541,13.2,141,0,853.72,1424,36232,311.705371,13811,162159,257.56343,9619,24244,539.508522,614,100110,0,0,0,0,0,0,453.6,3935,304710,1575391,22170,80522,698058,2716,1031,0,0,0,421416,19072,0,257361,1831,316,36606,1425,1247923,13706504,3.99,36866679,1.25,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Facebook ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_Pandora ; TWCBrandAccuracy_Peacock ; TWCBrandAccuracy_SambaTV ; TWCBrandAccuracy_TikTok,0,0,0,0,0,7915033,6253142,19145309,3553195,11468228,539.508522,614,100110,0,0,43805,0.61,0.28,0.77,0.72,0.66,0.79,0.79,0,0.57,0.58,13814.08917,634277
01-09-2022,2971.97936,7041,126061,942.9,1662,40998,3998,132.25,1145,242293,359,0,0,7974,11,95,0,815.12,1356,36304,332.847553,11857,168526,158.07631,4775,12481,646.32649,813,128338,0,0,0,0,0,0,444.15,3994,304811,786398,5171,12642,68216,1387,378,0,38,6,190322,27635,0,488938,3679,250,548683,62070,1374988,14568843,4.01,38436890,1.25,1,TWCBrandAccuracy_Cluep ; TWCBrandAccuracy_Facebook ; TWCBrandAccuracy_Hulu ; TWCBrandAccuracy_Kargo ; TWCBrandAccuracy_Pandora ; TWCBrandAccuracy_Peacock ; TWCBrandAccuracy_SambaTV ; TWCBrandAccuracy_TikTok,0,0,0,0,0,7977931,6751574,20247314,3460071,11438002,646.32649,813,128338,0,0,47335,0.61,0.28,0.77,0.72,0.66,0.79,0.79,0,0.57,0.58,10824.7468,738766
