Date,Preference,US Weather Impact Rating,Net Trust,NPS,EventsCamp/Vend_Campaign_Flag,Visits_Critical_Event_Flag,SEM_Google_Spend,Preload_IronSource_Aura_Spend,Programmatic_Bidease_Spend,Preload_Digital_Turbine_Spend,Programmatic_Tapjoy_Spend,SEM_Apple_Search_Ads_Spend,Programmatic_LiftOff_Spend,Programmatic_IronSource_Sonic_Spend,Programmatic_Persona.ly_Spend,Twitter_TikTok_Combined_Spend,Brand_Spend,Influencer_Spend,SEM_Google_Impressions,Preload_IronSource_Aura_impressions,Programmatic_Bidease_Clicks,Preload_Digital_Turbine_launches,Programmatic_Tapjoy_Clicks,SEM_Apple_Search_Ads_Impressions,Programmatic_LiftOff_Impressions,Programmatic_IronSource_Sonic_Impressions,Programmatic_Persona.ly_Clicks,Twitter_TikTok_Combined_Impressions,Brand_Impressions,Influencer_Daily_Impressions,OrganicSearch_Google_Clicks,SocialEng_Twitter_Total_Engagements,SocialEng_Facebook_Estimated_Clicks,SocialEng_LinkedIn_Impressions,SocialEng_TikTok_Impressions,SocialEng_YouTube_Estimated_Clicks,SocialEng_Instagram_Estimated_Clicks,OrganicSearch_Google_Clicks_Paid_Spend,SocialEng_Facebook_Estimated_Clicks_Paid_Spend,SocialEng_YouTube_Estimated_Clicks_Paid_Spend,SocialEng_Instagram_Estimated_Clicks_Paid_Spend,SocialEng_Twitter_Total_Engagements_Paid_Spend,SocialEng_LinkedIn_Impressions_Paid_Spend,SocialEng_TikTok_Impressions_Paid_Spend,Preference_Paid_Spend,Net_Trust_Paid_Spend,NPS_Paid_Spend,Overall_Web_Visits
19-11-2021,0.26,0.08333333333333331,0.68,0.84,1,0,0.5158999496947686,0.4407189590085333,0.05365073194072701,0.46123355954597317,0.02751937984496124,0.21550469331794864,0.07945850677213326,0.0,0.043598993858387794,0.25316340599725595,0.044477938452569823,0.0,0.1284024930887474,0.5666842774970793,5.423058192668242e-07,0.42424242424242425,0.17198581560283688,0.15880114539555343,0.033875014436724596,0.0,0.015247812580157892,0.2294877991878832,0.2240812008207311,0.0,0.04993264370962705,0.049455173157837956,0.019065054662044834,0.01610567398020191,0.0,0.0,0.0,0.11845417571719317,0.015374224778430205,0.0,0.0,0.06457333513208638,0.02717218702500541,0.0,0.16394652637699905,0.1822443570357608,0.328071663395288,10748537
20-11-2021,0.26,0.0,0.68,0.84,1,0,0.5124137050416605,0.5492213199325103,0.06018511595914889,0.4611781228200662,0.030232558139534883,0.21279067419140826,0.11674199154432424,0.0,0.04594628871708912,0.2688727695098309,0.04588060341836152,0.0,0.12890548744009722,0.6469450170031328,1.0846116385336484e-06,0.6363636363636364,0.21099290780141844,0.17741110119112427,0.05565965193816827,0.0,0.017100350557186422,0.21174199509924263,0.24440960845660487,0.0,0.005839685790519911,0.01553565648937318,0.008526108361569428,0.00043247691216160146,0.0,0.0,0.0,0.0867952072282512,0.007076892209315063,0.0,0.0,0.020878902301879068,0.0007510090669960504,0.0,0.1692413891604378,0.18813017166620577,0.33767995542340934,9441910
21-11-2021,0.26,0.08333333333333331,0.68,0.84,1,0,0.6717370219920534,0.6077103285872085,0.0921692061545823,0.5473129356980176,0.044186046511627906,0.22995223338394236,0.11684736217247178,0.0,0.04624081620886534,0.26209365534142864,0.04179596851704694,0.0,0.14194240832750835,0.6981999746999338,1.0846116385336484e-06,0.6515151515151515,0.2526595744680851,0.1765509657470113,0.05730581845590873,0.0,0.017413856984068173,0.214526308406156,0.2389560087411716,0.0,0.03679440570321177,0.005588520876038407,0.0294284060534719,6.399489443472345e-05,0.0,0.0,0.0,0.12827626693832395,0.027374879584235554,0.0,0.0,0.008417219926456916,0.00012454357406187252,0.0,0.1917040742477844,0.2130998839956192,0.3784417365842014,11344656
22-11-2021,0.26,0.16666666666666669,0.68,0.84,0,0,0.5654655653650603,0.6373493317796147,0.06843907471926074,0.5027002305243853,0.040697674418604654,0.21523401482220975,0.11682293701078612,0.0,0.04442010080515784,0.29380142861771563,0.0,0.0,0.1386359485890969,0.7853438204588241,1.0846116385336484e-06,0.6363636363636364,0.22960992907801417,0.1716405722622651,0.04301953972682678,0.0,0.017100350557186422,0.26433517276923285,0.0,0.0,0.049177614739633335,0.024209731362606537,0.022947653206558144,0.020674149686103583,0.0,0.0,0.0,0.09825247930686885,0.015937027302109153,0.0,0.0,0.027223585796325417,0.030039120629909908,0.0,0.13885624062448795,0.15435378139590145,0.2825417219333163,11122431
23-11-2021,0.26,0.08333333333333331,0.68,0.84,0,0,0.46769663764211367,0.7614617093332363,0.06671949997757076,0.4005303446778433,0.02868217054263566,0.1821385952268349,0.11680541308729497,0.0,0.09693524509640733,0.3406160327464335,0.0,0.0,0.12470638983872694,1.0,3.253834915600945e-06,0.36363636363636365,0.15691489361702127,0.15380364958735274,0.04168566235692446,0.0,0.02827257958788155,0.27460023146700985,0.0,0.0,0.01596459675581574,0.020023735030747652,0.06551966337805584,0.013798351210993797,0.0,0.15476190476190477,0.0,0.065707388281048,0.04092350677116021,0.11009456053898235,0.0,0.020250352775478833,0.01803096204080465,0.0,0.12318604416032955,0.1369346573537878,0.2541058908412242,10226526
24-11-2021,0.26,0.0,0.68,0.84,0,0,0.47797597763928573,0.8371751453576588,0.054338561837402995,0.39099060809468594,0.03488372093023256,0.1758056829824309,0.11686712640073124,0.0,0.10916259854287433,0.4664049786488538,0.0,0.0,0.11188633114818103,0.8883895019607552,0.00030206434133162106,0.5151515151515151,0.16578014184397163,0.15806077564619037,0.04183097938739659,0.0,0.03240516430586827,0.352421483432116,0.0,0.0,0.009013559696461837,0.021232063868810012,0.026862769326821145,0.01957980776985683,0.0,0.0,0.0,0.06518730797074367,0.017515532561281487,0.0,0.0,0.022415637523644477,0.02670985359280394,0.0,0.1293375930872246,0.14377277160805413,0.2652687634089053,9829380
25-11-2021,0.26,0.08333333333333331,0.68,0.84,0,0,0.49020639452509596,0.7032761613439665,0.07841260822106255,0.4288723707977807,0.05232558139534883,0.19783463231883153,0.11654976639211193,0.0,0.07776418290442842,0.5238871213261403,0.0,0.0,0.116392027027878,0.6392061732161592,0.000623109386337581,0.6363636363636364,0.2429078014184397,0.16064934782135312,0.038166710736668066,0.0,0.023398979679083422,0.399773869844789,0.0,0.0,0.003156993549869147,0.015384615384615384,0.015803541814350657,0.008107481032380832,0.0,0.0,0.0,0.06516234217676582,0.010755209093871787,0.0,0.0,0.016952642001022894,0.01154358989662986,0.0,0.13573144174001803,0.15088022830422593,0.27687132376831686,10576845
26-11-2021,0.26,0.08333333333333331,0.68,0.84,0,0,0.5642219485582384,0.5519797773812558,0.06328035049419083,0.4426206788227087,0.07093023255813953,0.20366356411237194,0.11682534611970152,0.0,0.0576113624065288,0.6153918341272514,0.0,0.0,0.12510114988129648,0.5810978740503173,0.0006827630264569317,0.6818181818181819,0.30141843971631205,0.16811020621475078,0.042022265988292576,0.0,0.019750904893550317,0.47016545774202256,0.0,0.0,0.02541447696033225,0.01098284604595965,5.52798787744776e-05,0.027140848379438882,0.0,0.0,0.0,0.08720501995537225,4.024798912797281e-05,0.0,0.0,0.012947273441519712,0.04134195823111175,0.0,0.14638504288175339,0.1627228621989285,0.2962038192658565,11080189
27-11-2021,0.26,0.0,0.68,0.84,0,0,0.6017098607816967,0.6247526795576758,0.08322741749779447,0.4499475660967463,0.07286821705426356,0.22053907219972094,0.11685930825947023,0.0,0.049757295959163145,0.6841835091782413,0.0,0.0,0.13127129264038187,0.5903398394189914,0.0008009856950570993,0.4393939393939394,0.36436170212765956,0.18119733031378613,0.04478404939487329,0.0,0.015247812580157892,0.5625791951108312,0.0,0.0,0.01559267847582127,0.008695652173913044,0.018135051995603623,0.0,0.0,0.0,0.0,0.08831909992302117,0.014237337576528526,0.0,0.0,0.011053465408932959,0.0,0.0,0.15916319938610393,0.17692716995524344,0.31939162682507366,10821845
28-11-2021,0.26,0.08333333333333331,0.68,0.84,0,0,0.5518784439259827,0.3756448539140356,0.09010571646455434,0.43576962344603926,0.07790697674418605,0.2220612619586091,0.11679325268746382,0.0,0.045473259715145514,0.6829020950995465,0.0,0.0,0.12902670986593115,0.3932746471012821,0.000869858534103986,0.7272727272727273,0.3652482269503546,0.18382128780785228,0.052668210636370824,0.0,0.016758343546042692,0.6121074934013604,0.0,0.0,0.010578478793685703,0.01098284604595965,0.042559003141197815,0.001207428784494417,0.0,0.0,0.0,0.07766981102644475,0.03130677333136539,0.0,0.0,0.01308121480285175,0.0018582276025102726,0.0,0.14807367699308738,0.16459996227960394,0.2992680893581982,9926860
29-11-2021,0.26,0.08333333333333331,0.68,0.84,0,0,0.5189806198726021,0.4223595887501062,0.05089941235402306,0.3999621182372969,0.0627906976744186,0.1689066970019493,0.20417232069789165,0.0,0.10796663842475274,0.762120566198187,0.0,0.0,0.11620232180303403,0.4649333640902766,0.0005970787070127734,0.3787878787878788,0.29343971631205673,0.1693976874333123,0.08052672009774423,0.0,0.016102830108017215,0.7597279423985654,0.0,0.0,0.008571918206601609,0.030877117272629193,0.06804302725623199,0.03714538354273398,0.0,0.0,0.0,0.07190636314647461,0.04788341462769134,0.0,0.0,0.035182326310445024,0.05468860589509644,0.0,0.14092502973256887,0.15665346501333788,0.28629583808476994,10487483
30-11-2021,0.26,0.0,0.68,0.84,0,0,0.4830967801012274,0.42063593217047207,0.05158724225069905,0.3976337757492042,0.05116279069767442,0.1585775091489633,0.20597725972497258,0.0,0.14091801720165503,0.9216819673040779,0.0,0.0,0.10838268817813713,0.44388222075051903,0.0004728906744006707,0.42424242424242425,0.2641843971631206,0.18849759379831457,0.06262442177118856,0.0,0.02408299370137088,0.9238606196545682,0.0,0.0,0.0026526011711297537,0.0440824252885964,0.04378491574696123,0.02394022701531319,0.0,0.0,0.0,0.06776273711554812,0.03078969059289873,0.0,0.0,0.05019178093287377,0.03522083036074074,0.0,0.1408085769451547,0.15652401510161162,0.28608451770977095,9651001
01-12-2021,0.26,0.0,0.68,0.84,0,0,0.47594682861800125,0.38797142614374325,0.05846554121745892,0.36964284889334437,0.04573643410852713,0.16202549502063093,0.2060127961915266,0.0,0.11426774173366201,0.8932972822782731,0.0,0.0,0.10889434127418939,0.35568916636281783,0.0005639980520374972,0.48484848484848486,0.18971631205673758,0.2122139233064042,0.0637668225832923,0.0,0.024196996038418787,0.9289161458150673,0.0,0.0,0.0,0.07083827813140575,0.13087348711978825,0.10081738136398544,0.0,0.0,0.0,0.06458413844588515,0.09063681378526428,0.0,0.0,0.07943415342258543,0.14607600690024067,0.0,0.13842086706261944,0.15386981643118702,0.28175167382539545,9387803
02-12-2021,0.26,0.0,0.68,0.84,0,0,0.3008483830047186,0.42467195902067173,0.05296290204405102,0.33805777430784933,0.03875968992248062,0.16805366788954268,0.20602104923158007,0.0,0.08191434301582051,0.9264719500435564,0.0,0.0,0.06938015982468403,0.3792628751292908,0.00038449482586017835,0.3939393939393939,0.17819148936170212,0.17289266816192322,0.05954711994942588,0.0,0.016302334197851057,0.8935983666175168,0.0,0.0,0.01423601159753854,0.03281907433380084,0.030114526901790416,0.03770555802963519,0.0,0.25,0.0,0.062153098494387035,0.01827601234132547,0.17280090723584782,0.0,0.032249133104858066,0.04787417361123258,0.0,0.11921440652392948,0.1325197510827007,0.2468987816485614,10396366
03-12-2021,0.26,0.0,0.68,0.84,0,0,0.2272331020822189,0.4217739096658291,0.061216860804162866,0.37461367531633577,0.047286821705426356,0.1510551789266241,0.20599344918324689,0.0,0.06916041011435967,0.9682145026611609,0.0,0.0,0.04607947783046493,0.3712784718759999,0.00029718358895821967,0.5303030303030303,0.2225177304964539,0.19397143043790693,0.07197941930934709,0.0,0.01906689087126286,0.8935373739930499,0.0,0.0,0.02357818779102558,0.04757794799870536,0.13685346930015674,0.009986417887245087,0.0,0.0,0.0,0.060691512213262674,0.07666461669562043,0.0,0.0,0.04315500625323587,0.01170413742770991,0.0,0.1087471294635887,0.12088423662605159,0.22790439806423496,10020496
04-12-2021,0.26,0.08333333333333331,0.68,0.84,0,0,0.27926340299565755,0.45623793743854923,0.06362426544252883,0.41065216688302386,0.05,0.1568627096364257,0.20600842154080934,0.0,0.051578011362870636,0.9778494500023475,0.0,0.0,0.0585933318219888,0.38632457008490406,0.0003226719624637604,0.5151515151515151,0.2632978723404255,0.1697515406223461,0.07824001890451095,0.0,0.014991307321800096,1.0,0.0,0.0,0.014203351778180384,0.026000647319020388,0.028261025084057933,0.0,0.0,0.0,0.0,0.0613094796517762,0.0169859075230207,0.0,0.0,0.025302959745280514,0.0,0.0,0.11790352812074478,0.13106256746911743,0.24452000376019922,10200744
05-12-2021,0.26,0.08333333333333331,0.68,0.84,0,0,0.4778427803508835,0.3906661568527487,0.07462954378934462,0.5104613721513608,0.05503875968992248,0.18794552308920726,0.20601121707435333,0.0,0.08274437503809892,1.0,0.0,0.0,0.08435349089100057,0.337949355220371,0.000327010409017895,0.6515151515151515,0.27925531914893614,0.21837369074320057,0.09034521247819295,0.0,0.019807906062074273,0.968205307273218,0.0,0.0,0.06917313043634618,0.009796094508576977,0.12180758700077392,0.00018234161701948602,0.0,0.0,0.0,0.12175871462995232,0.09079730795446599,0.0,0.0,0.011823278459703584,0.00028436422236031425,0.0,0.15027237316830486,0.1670440517008588,0.3032579406152846,13763438
06-12-2021,0.26,0.08333333333333331,0.68,0.84,0,0,0.4719957200517014,0.34032506706480703,0.06087294585582488,0.5863080526464107,0.05542635658914729,0.27335996110428384,0.20626601609898154,0.0,0.05508556603766007,0.999141442104564,0.0,0.0,0.09078654462559588,0.29957510771131135,0.00036280259308950536,0.7272727272727273,0.2180851063829787,0.25632852818848945,0.08755075648436883,0.0,0.011884743637244562,0.9616928197957662,0.0,0.0,0.16645205373384303,0.030078757147480848,0.04702366629163063,0.019416167857147032,0.0,0.0,0.0,0.21393560558165187,0.038493280593317414,0.0,0.0,0.03986709998864531,0.03325236022599214,0.0,0.16667834914720123,0.18528107452708664,0.33302894973465696,18655069
07-12-2021,0.26,0.08333333333333331,0.68,0.84,0,0,0.32389656224325436,0.3595796462862484,0.05812162626912093,0.48190221885495443,0.04573643410852713,0.2366136974772945,0.20599506901871778,0.0,0.07344444635837731,0.9865870875464186,0.0,0.0,0.07261498812964817,0.3119870225542649,0.0003812409909445774,0.48484848484848486,0.19592198581560283,0.2308021035211114,0.09829794816152113,0.0,0.014677800894918346,0.9733164892035431,0.0,0.0,0.11744838005461161,0.03033768475563707,0.03719360314249852,0.01594232628162195,0.0,0.0,0.0,0.14507426460165468,0.025895980290076632,0.0,0.0,0.03420053159792503,0.023222358019764525,0.0,0.13924933253879146,0.1547907457205585,0.2832550438948097,14272628
08-12-2021,0.26,0.08333333333333331,0.68,0.84,0,0,0.26830457665152,0.37396975104087005,0.05399464688906501,0.4478224916036459,0.040697674418604654,0.1802833322632791,0.20614243081902206,0.0,0.06677741495362487,0.7609088299430524,0.0,0.0,0.061693162425456076,0.30682283256564996,0.0003568372290775703,0.7272727272727273,0.19148936170212766,0.2092823857326394,0.08980193573682003,0.0,0.013024767007723658,0.7266874753170472,0.0,0.0,0.11761700013320803,0.03968065594994066,0.07053387355865845,0.04812269954426285,0.0,0.0,0.0,0.11533558936039144,0.04041364426227858,0.0,0.0,0.03681251096271978,0.05768604724615204,0.0,0.11161074122735923,0.12406745188666855,0.23310083453611682,14637267
09-12-2021,0.26,0.16666666666666669,0.68,0.84,0,0,0.26121681479404035,0.39894152919898523,0.06878298966759873,0.46884225017670456,0.04612403100775194,0.15355066586005678,0.20606605846220716,0.0,0.06328771042985216,0.7393103056254207,0.0,0.0,0.061930490746163386,0.3205369566996808,0.0003210450450059599,0.5909090909090909,0.2127659574468085,0.1916849944472269,0.09085714633064051,0.0,0.012568757659532019,0.7032304743548886,0.0,0.0,0.12221597975237986,0.039745387851979716,0.03618555829425805,0.11558296134474605,0.0,0.0,0.0,0.11114758124732328,0.019740489447656953,0.0,0.0,0.035107159919157846,0.13191888626397644,0.0,0.10546048610115391,0.11723077583228385,0.22194030975635046,15260330
10-12-2021,0.26,0.24999999999999994,0.68,0.84,0,1,0.7106314977015246,0.4053900683393419,0.09698401543131421,0.722996539824358,0.04457364341085271,0.26036468049538386,0.206050189161528,0.0,0.05389853099504686,0.7288217384372317,0.0,0.0,0.16011750703719796,0.3174488603808404,0.0003421949719573661,1.0,0.23936170212765956,0.23976819894170676,0.07964456024217226,0.0,0.011685239547410721,0.660773508463489,0.0,0.0,0.17153414180453208,0.11981875067429064,0.22809778685379448,0.040391298096984704,0.0,0.0,0.0,0.24461708600565818,0.207300471556716,0.0,0.0,0.17631543171069325,0.07679935086349657,0.0,0.18690706747117877,0.2077674903486299,0.3697368760702204,20941374
11-12-2021,0.26,0.16666666666666669,0.68,0.84,0,1,0.5205606725242896,0.4310901520944855,0.06878298966759873,0.7593445531106933,0.04496124031007752,0.570004904163837,0.20595392392031991,0.0,0.046544268776149915,0.751355364787064,0.0,0.0,0.1416964212620986,0.34108209871490547,0.0003356873021261642,0.6666666666666667,0.2916666666666667,0.40110075561265596,0.08755797484666679,0.0,0.009975204491692079,0.733544571122737,0.0,0.0,0.18342708658631862,0.11038947027726831,0.3086015491373087,0.0,0.0,0.0,0.0,0.3121202169583133,0.3377695308413534,0.0,0.0,0.19563039754865993,0.0,0.0,0.22853832602459215,0.25404515243345926,0.44528279785133906,22357867
12-12-2021,0.26,0.08333333333333331,0.68,0.84,0,0,0.23966582426342722,0.37935314324557246,0.06052903090748689,0.5067240128797993,0.05697674418604651,0.15233351690037555,0.20607664750073126,0.0,0.05873592192058343,0.7760800101328799,0.0,0.0,0.06942345354819615,0.31337852619673034,0.0003785294618482433,0.4696969696969697,0.32180851063829785,0.18705223961849182,0.09684477785679986,0.0,0.01117222903069513,0.7879820132750447,0.0,0.0,0.05452832065043681,0.008415147265077139,0.1361055650579138,0.005701097673157327,0.0,0.0,0.0,0.073767266354959,0.07331059259344948,0.0,0.0,0.007339033786519455,0.006424507621438485,0.0,0.1039125135767743,0.11551003637138262,0.21913129039662912,11717774
13-12-2021,0.26,0.08333333333333331,0.68,0.84,0,0,0.21061695057624605,0.3329813189614362,0.04917983761233309,0.4942045522791424,0.04844961240310078,0.15008278602322347,0.20627009899226081,0.0,0.0797098493652531,0.7315163823915551,0.0,0.0,0.060983538939162085,0.26894714518517415,0.00039317171896844754,0.4545454545454546,0.22606382978723405,0.20327776930949634,0.0875665229072828,0.0,0.017185852309972355,0.6627214604074002,0.0,0.0,0.10367144074939974,0.06917682597907002,0.19093344952947067,0.01729031006256889,0.0,0.0,0.0,0.09250174026311805,0.09685321496574058,0.0,0.0,0.05681708825622579,0.018349546015076056,0.0,0.09687986105144018,0.10769247984207729,0.20636952829637864,13686038
14-12-2021,0.26,0.08333333333333331,0.68,0.84,0,0,0.15510069768920492,0.36071458917495114,0.06878298966759873,0.5153259448496972,0.04612403100775194,0.14699198725339396,0.2060974980064886,0.0,0.06185077327300458,0.7226819285713154,0.0,0.0,0.07116504197129704,0.2959884512638871,0.00043601387869052666,0.5303030303030303,0.2677304964539007,0.18626015286457767,0.09058721757207726,0.0,0.012853763502151793,0.707484709911454,0.0,0.0,0.12655973572701673,0.045118135721221274,0.06432626834804211,0.033213934639881156,0.0,0.4880952380952381,0.0,0.09631249442746823,0.030694454764779423,0.2652630431058545,0.0,0.03485852695583155,0.033157548367033676,0.0,0.09013313966125047,0.10019276680133159,0.19412662947148873,16453387
15-12-2021,0.26,0.16666666666666669,0.68,0.84,0,1,0.2565882038763267,0.36822827525096197,0.09457661079294825,0.6156294609240378,0.044186046511627906,0.22134568206007435,0.20623294428703184,0.0,0.07000829228765483,0.7019350156111694,0.0,0.0,0.07293024515267728,0.29714183663598415,0.0005043444119181465,0.5909090909090909,0.21719858156028368,0.22211636870413518,0.0907659670174031,0.0,0.014706301479180322,0.6047380595501489,0.0,0.0,0.18266526877746958,0.15725536735354406,0.20945546067649565,0.3749948862527278,0.0,0.0,0.0,0.16238184179400933,0.12725384725600059,0.0,0.0,0.15469313138657217,0.47664506324185585,0.0,0.11936293448954224,0.1326848560360846,0.24716830705957188,22726334
16-12-2021,0.26,0.16666666666666669,0.68,0.84,0,0,0.060000877034470844,0.38675454887537475,0.07119039430596469,0.5313841164540822,0.050387596899224806,0.1930344596633278,0.20608784035625174,0.0,0.07391747536032092,0.5343285512925248,0.0,0.0,0.019469187463397125,0.2815599723187511,0.00046312916965386784,0.5151515151515151,0.25354609929078015,0.18910731006249593,0.08846957802213834,0.0,0.01690084646735258,0.49656306561129093,0.0,0.0,0.11173988398791806,0.03719926637177689,0.3497818070667196,0.06787023822464722,0.0,0.07142857142857142,0.0,0.08017975176121588,0.15327394316425727,0.03564869936116717,0.0,0.02639318534459238,0.06222157595058437,0.0,0.08139643892745105,0.09048097574951146,0.17827262617697298,15549345
17-12-2021,0.26,0.16666666666666669,0.68,0.84,0,0,0.03466593739434766,0.4228451258147919,0.0708464793576267,0.5224264654929479,0.046899224806201546,0.06851903596256197,0.20598153537433872,0.0,0.06208282523622221,0.5152018295516497,0.0,0.0,0.015115806774601854,0.2895071695922969,0.00037527562693264236,0.5606060606060607,0.2322695035460993,0.08494381900137186,0.08655595218556815,0.0,0.01396528628836891,0.4828770830887275,0.0,0.0,0.08672594852005147,0.028827273708059122,0.08982655125095114,0.03556041410248768,0.0,0.0,0.0,0.0419555280965111,0.02770687127398312,0.0,0.0,0.01439702146151908,0.022947748985640483,0.0,0.05230736050796582,0.058145308074971064,0.12548629880366607,13628557
18-12-2021,0.26,0.16666666666666669,0.68,0.84,0,0,0.062426566624159525,0.28183909301676313,0.07875652316940056,0.6936566526380952,0.05852713178294573,0.07081407612576482,0.20587590663552574,0.0,0.05787018959627154,0.5232779673333288,0.0,0.0,0.02644341274189384,0.18632754656328365,0.0006008748477476412,0.5454545454545454,0.3173758865248227,0.06811401694140191,0.09856806687698695,0.0,0.01276826174936586,0.4394625329931978,0.0,0.0,0.08723217572010314,0.02049843564570072,0.034614959385547886,0.001641658981435052,0.0,0.0,0.0,0.04572117977641263,0.011265650621351755,0.0,0.0,0.010801883529790425,0.0011178046683391907,0.0,0.05612033591711747,0.062383844061004015,0.1324054925062423,15210741
19-12-2021,0.26,0.08333333333333331,0.68,0.84,0,0,0.05484541037494629,0.283623441729483,0.03095234535041943,0.5533462993675593,0.053875968992248065,0.0489997404741817,0.2059487921601916,0.0,0.055424718906978136,0.5224582642122584,0.0,0.0,0.023258962587925616,0.1907922641326914,0.0003590064523546376,0.6666666666666667,0.30230496453900707,0.06725932539250484,0.09509451495644669,0.0,0.012882264086413771,0.5383925698784875,0.0,0.0,0.05367934882925557,0.04168734491315136,0.24469150575886267,0.003834433811746307,0.0,0.0,0.0,0.028343164735614983,0.07051850824888517,0.0,0.0,0.019452471071043257,0.0023119369641315677,0.0,0.047766321664832995,0.05309745056600426,0.11724592901498461,11606869
20-12-2021,0.26,0.08333333333333331,0.68,0.84,0,0,0.05269411992063315,0.28246422198754595,0.009285703605125829,0.5104382735155661,0.05426356589147287,0.045905324619776595,0.20596692343644168,0.0,0.05551396966206184,0.5517819982320731,0.0,0.0,0.020397641043079614,0.2013141152045957,0.00013178031408183827,0.3787878787878788,0.30673758865248224,0.05730244104261481,0.08822852271276693,0.0,0.012654259412317952,0.5182062984033655,0.0,0.0,0.08530726468141447,0.02774840867407487,0.13694777026983085,0.019304249845418727,0.0,0.0,0.0,0.03650078265578644,0.03897182874255129,0.0,0.0,0.012785573737613047,0.01149315515302631,0.0,0.04695493720125617,0.052195508675919114,0.11577355490596876,12262893
21-12-2021,0.26,0.16666666666666669,0.68,0.84,0,0,0.0450773386014975,0.28397242149472585,0.03370366493712338,0.5311115525517063,0.053875968992248065,0.0459535524141176,0.2059948250511025,0.0,0.0655457545334698,0.5403187123414696,0.0,0.0,0.021072235971259266,0.20273538363085716,0.0004766868151355385,0.7121212121212122,0.2526595744680851,0.07582257256712323,0.08821389603126843,0.0,0.014649300310656367,0.5257114408440159,0.0,0.0,0.1063570687041501,0.0509655842054159,0.08604800894883684,0.01447979456177816,0.0,0.023809523809523808,0.0,0.04185344323548744,0.024297503013174817,0.007657237901084621,0.0,0.0233015142774493,0.00855408849900728,0.0,0.046461057643030185,0.05164650794665068,0.1148773392312213,13808894
22-12-2021,0.26,0.16666666666666669,0.68,0.84,0,0,0.04540396275500173,0.28356274959639727,0.02373013143532156,0.46957216706781296,0.047674418604651166,0.044313807406523235,0.22895647428522994,0.0,0.08801909466354564,0.5654140486465157,0.0,0.0,0.0223501879734759,0.20481891849658077,0.0011328768564483958,0.4090909090909091,0.250886524822695,0.07411591141693705,0.10163568089671816,0.0,0.016786844130304672,0.5171663741562051,0.0,0.0,0.09293847000122199,0.03700507066565972,0.04544331211019556,0.04072266892022204,0.0,0.16666666666666666,0.0,0.03914341516400083,0.013039880244842747,0.05446944963842917,0.0,0.017192980992527376,0.02444727057609734,0.0,0.047487145818115126,0.052787116313676066,0.11673932418457177,12626391
23-12-2021,0.26,0.08333333333333331,0.68,0.84,0,0,0.0534764464159675,0.28484942281781434,0.0326719200921094,0.46782129047458454,0.05426356589147287,0.05599367492477218,0.2287356882697283,0.0,0.07116855210374294,0.5678098874798495,0.0,0.0,0.025276843682894727,0.2397850982609925,0.0016003444726563983,0.7727272727272727,0.28634751773049644,0.07875138819328005,0.10237442329084379,0.0,0.014050788041154843,0.5341612065560972,0.0,0.0,0.10010785079673445,0.029668788434566835,0.04589530641311629,0.07061033012014677,0.0,0.0,0.0,0.044756904254478896,0.013903888514815846,0.0,0.0,0.014553053776873678,0.0447534752190276,0.0,0.051074157647647445,0.05677446925733988,0.12324847438847733,12982582
24-12-2021,0.26,0.08333333333333331,0.68,0.84,0,0,0.06108075948775464,0.2834201230836459,0.0378306443171793,0.4971334592978938,0.07325581395348836,0.053995235696766536,0.22883547923647343,0.0,0.06528692734372707,0.5606216084460294,0.0,0.0,0.026448529272854363,0.24820109087932613,0.001002181154005091,0.3939393939393939,0.3280141843971631,0.0795162554711147,0.12088838284370043,0.0,0.015361814917205802,0.5311039512546946,0.0,0.0,0.07211141328579432,0.018729096989966554,0.005781624968295363,0.006076592830000339,0.0,0.0,0.0,0.037116675551313316,0.0017708235222065136,0.0,0.0,0.009288135082897069,0.0038938213472749805,0.0,0.051822245822886234,0.05760605045344856,0.12460598825511818,14404053
25-12-2021,0.26,0.16666666666666669,0.68,0.84,0,0,0.061696668616942986,0.28938615976597115,0.04195762369723523,0.5867238280907129,0.06201550387596899,0.06297736096906519,0.2288908650177016,0.0,0.07117747717925131,0.5860808575964745,0.0,0.0,0.02523315638007796,0.2926324718908823,0.0007266897978175444,0.6363636363636364,0.30851063829787234,0.10041809115258149,0.10860766909203641,0.0,0.015618320175563598,0.6007720141441896,0.0,0.0,0.07471704303133031,0.025763297011543854,0.0028420361205231427,0.0,0.0,0.0,0.0,0.04178027690880248,0.0009255958831803346,0.0,0.0,0.013585623687014596,0.0,0.0,0.05617064967253248,0.062439773260654,0.13249679407057574,14252122
26-12-2021,0.26,0.16666666666666669,0.68,0.84,0,0,0.061835823414255024,0.2821425536821917,0.06465601028754281,0.5486803749370562,0.07364341085271317,0.07681753225007679,0.22892391264959777,0.0,0.07172190678526189,0.6099178682814458,0.0,0.0,0.026206871579795843,0.26635016779896864,0.0008497932187911135,0.4393939393939394,0.3608156028368794,0.08591283234980293,0.11092305377755896,0.0,0.015874825433921394,0.6854069046700527,0.0,0.0,0.1288345471899528,0.0116301650663502,0.152696032205407,4.2078834696804465e-05,0.0,0.0,0.0,0.06316003368683157,0.052222909664874556,0.0,0.0,0.006440291301044284,3.010839032142624e-05,0.0,0.05983062899506596,0.06650823749188442,0.13913835431228397,17905872
